"3003";"TOG";"TOL";0.103;100.3408;0.103
"3003";"TOG";"UNR";0.4236;49.5887;0.4236
"3003";"TOG";"XYL";0.08;116.289;0.08
"3004";"TOG";"ALDX";0.0014;32.9925;0.0014
"3004";"TOG";"FORM";6.27e-06;16.4963;6.27e-06
"3004";"TOG";"IOLE";0.0001;65.9851;0.0001
"3004";"TOG";"OLE";0.0019;32.9925;0.0019
"3004";"TOG";"PAR";0.1953;17.2607;0.1953
"3004";"TOG";"TERP";0.2443;136.5624;0.2443
"3004";"TOG";"TOL";0.4824;92.4006;0.4824
"3004";"TOG";"UNR";0.0319;34.8324;0.0319
"3004";"TOG";"XYL";0.0426;108.711;0.0426
"3005";"TOG";"ALDX";0.0013;32.9925;0.0013
"3005";"TOG";"ETOH";0.0014;28.7623;0.0014
"3005";"TOG";"FORM";5.94e-06;16.4963;5.94e-06
"3005";"TOG";"IOLE";0.0007;58.5832;0.0007
"3005";"TOG";"MEOH";0.0195;31.7349;0.0195
"3005";"TOG";"OLE";0.0018;32.9857;0.0018
"3005";"TOG";"PAR";0.5951;16.0826;0.5951
"3005";"TOG";"TERP";0.0032;164.9627;0.0032
"3005";"TOG";"TOL";0.3211;92.6078;0.3211
"3005";"TOG";"UNR";0.0097;18.4038;0.0097
"3005";"TOG";"XYL";0.0462;109.9259;0.0462
"3006";"TOG";"ALDX";0.0035;32.9925;0.0035
"3006";"TOG";"ETOH";0.0057;28.7623;0.0057
"3006";"TOG";"FORM";1.6e-05;16.4963;1.6e-05
"3006";"TOG";"IOLE";0.0029;58.2392;0.0029
"3006";"TOG";"MEOH";0.0006;14.3811;0.0006
"3006";"TOG";"OLE";0.0048;32.9819;0.0048
"3006";"TOG";"PAR";0.4328;14.8893;0.4328
"3006";"TOG";"TERP";0.0086;164.9627;0.0086
"3006";"TOG";"TOL";0.0357;106.3781;0.0357
"3006";"TOG";"UNR";0.4581;57.7788;0.4581
"3006";"TOG";"XYL";0.0473;119.2281;0.0473
"3007";"TOG";"ALDX";0.001;35.3601;0.001
"3007";"TOG";"ETOH";0.0043;28.7623;0.0043
"3007";"TOG";"FORM";3.46e-06;16.4963;3.46e-06
"3007";"TOG";"IOLE";0.0021;57.737;0.0021
"3007";"TOG";"MEOH";0.0005;14.3811;0.0005
"3007";"TOG";"OLE";0.0027;38.5859;0.0027
"3007";"TOG";"PAR";0.786;15.2228;0.786
"3007";"TOG";"TERP";0.0018;164.9627;0.0018
"3007";"TOG";"TOL";0.1658;93.2527;0.1658
"3007";"TOG";"UNR";0.0068;16.4574;0.0068
"3007";"TOG";"XYL";0.0289;116.4686;0.0289
"3008";"TOG";"ALDX";0.0006;32.9925;0.0006
"3008";"TOG";"ETOH";0.0043;28.7623;0.0043
"3008";"TOG";"FORM";2.64e-06;16.4963;2.64e-06
"3008";"TOG";"IOLE";0.0021;57.694;0.0021
"3008";"TOG";"MEOH";0.0005;14.3811;0.0005
"3008";"TOG";"OLE";0.0008;32.9448;0.0008
"3008";"TOG";"PAR";0.4397;15.4271;0.4397
"3008";"TOG";"TERP";0.0014;164.9627;0.0014
"3008";"TOG";"TOL";0.4882;92.4895;0.4882
"3008";"TOG";"UNR";0.034;49.2088;0.034
"3008";"TOG";"XYL";0.0285;116.1948;0.0285
"3009";"TOG";"ALD2";0.0455;61.0831;0.0455
"3009";"TOG";"ALDX";0.0009;32.9925;0.0009
"3009";"TOG";"ETOH";0.0028;28.7623;0.0028
"3009";"TOG";"FORM";3.79e-06;16.4963;3.79e-06
"3009";"TOG";"IOLE";0.0014;57.8956;0.0014
"3009";"TOG";"MEOH";0.1251;31.9449;0.1251
"3009";"TOG";"OLE";0.0075;41.0978;0.0075
"3009";"TOG";"PAR";0.6525;16.0246;0.6525
"3009";"TOG";"TERP";0.0021;164.9627;0.0021
"3009";"TOG";"TOL";0.0248;98.422;0.0248
"3009";"TOG";"UNR";0.1177;46.4989;0.1177
"3009";"TOG";"XYL";0.0198;117.4213;0.0198
"3010";"TOG";"ALDX";0.0006;32.9925;0.0006
"3010";"TOG";"ETH";0.0004;131.3883;0.0004
"3010";"TOG";"ETHA";0.0002;29.3688;0.0002
"3010";"TOG";"ETOH";0.0004;28.7623;0.0004
"3010";"TOG";"FORM";1.204e-05;15.0501;1.204e-05
"3010";"TOG";"IOLE";0.0002;58.9727;0.0002
"3010";"TOG";"MEOH";4.775e-05;14.3811;4.775e-05
"3010";"TOG";"OLE";0.0012;31.7748;0.0012
"3010";"TOG";"PAR";0.8169;16.2804;0.8169
"3010";"TOG";"TERP";0.0014;164.9627;0.0014
"3010";"TOG";"TOL";0.0271;94.3671;0.0271
"3010";"TOG";"UNR";0.1468;25.596;0.1468
"3010";"TOG";"XYL";0.0048;122.2122;0.0048
"3011";"TOG";"ALDX";0.1561;36.1878;0.1561
"3011";"TOG";"OLE";5.28e-06;32.9925;5.28e-06
"3011";"TOG";"PAR";0.8438;18.0829;0.8438
"3011";"TOG";"TERP";9.9e-06;164.9627;9.9e-06
"3011";"TOG";"TOL";1.617e-05;115.4739;1.617e-05
"3011";"TOG";"UNR";2.342e-05;16.4963;2.342e-05
"3011";"TOG";"XYL";1.452e-05;131.9702;1.452e-05
"3012";"TOG";"ALDX";0.0002;32.9925;0.0002
"3012";"TOG";"ETOH";0.9783;46.0684;0.9783
"3012";"TOG";"FORM";6.6e-07;16.4963;6.6e-07
"3012";"TOG";"IOLE";1.188e-05;65.9851;1.188e-05
"3012";"TOG";"OLE";0.0072;42.6694;0.0072
"3012";"TOG";"PAR";0.0084;18.2545;0.0084
"3012";"TOG";"TERP";0.0004;164.9627;0.0004
"3012";"TOG";"TOL";0.0006;115.4739;0.0006
"3012";"TOG";"UNR";0.0044;20.2397;0.0044
"3012";"TOG";"XYL";0.0006;131.9702;0.0006
"3013";"TOG";"ALDX";0.0035;36.5644;0.0035
"3013";"TOG";"ETOH";0.0044;28.7623;0.0044
"3013";"TOG";"FORM";8.58e-06;16.4963;8.58e-06
"3013";"TOG";"IOLE";0.0022;58.036;0.0022
"3013";"TOG";"MEOH";0.0009;19.1148;0.0009
"3013";"TOG";"OLE";0.0029;33.6518;0.0029
"3013";"TOG";"PAR";0.6403;16.3948;0.6403
"3013";"TOG";"TERP";0.0046;164.9627;0.0046
"3013";"TOG";"TOL";0.0494;98.1248;0.0494
"3013";"TOG";"UNR";0.244;30.3553;0.244
"3013";"TOG";"XYL";0.0479;114.2822;0.0479
"3014";"TOG";"ALDX";0.0001;32.9925;0.0001
"3014";"TOG";"ETOH";0.0033;28.7623;0.0033
"3014";"TOG";"FORM";4.9e-07;16.4963;4.9e-07
"3014";"TOG";"IOLE";0.0016;57.5681;0.0016
"3014";"TOG";"MEOH";0.0004;14.3811;0.0004
"3014";"TOG";"OLE";0.0002;32.81;0.0002
"3014";"TOG";"PAR";0.9518;17.8542;0.9518
"3014";"TOG";"TERP";0.0003;164.9627;0.0003
"3014";"TOG";"TOL";0.0125;101.1713;0.0125
"3014";"TOG";"UNR";0.0096;18.3917;0.0096
"3014";"TOG";"XYL";0.0204;115.3546;0.0204
"3015";"TOG";"ALDX";0.0006;37.4641;0.0006
"3015";"TOG";"ETOH";0.0111;28.7623;0.0111
"3015";"TOG";"FORM";1.32e-06;16.4963;1.32e-06
"3015";"TOG";"IOLE";0.0052;57.5574;0.0052
"3015";"TOG";"MEOH";0.0091;27.4466;0.0091
"3015";"TOG";"OLE";0.0004;32.7535;0.0004
"3015";"TOG";"PAR";0.6673;14.5449;0.6673
"3015";"TOG";"TERP";0.0809;136.4417;0.0809
"3015";"TOG";"TOL";0.0773;96.9776;0.0773
"3015";"TOG";"UNR";0.0157;14.8008;0.0157
"3015";"TOG";"XYL";0.1322;110.6924;0.1322
"3016";"TOG";"ALDX";0.1173;45.0343;0.1173
"3016";"TOG";"ETHA";0.001;29.3688;0.001
"3016";"TOG";"ETOH";0.001;28.7623;0.001
"3016";"TOG";"FORM";4.415e-05;14.7153;4.415e-05
"3016";"TOG";"IOLE";0.0005;57.7483;0.0005
"3016";"TOG";"MEOH";0.0001;14.3811;0.0001
"3016";"TOG";"OLE";0.0019;29.8014;0.0019
"3016";"TOG";"PAR";0.7641;16.459;0.7641
"3016";"TOG";"TERP";0.0005;164.9627;0.0005
"3016";"TOG";"TOL";0.0045;102.9781;0.0045
"3016";"TOG";"UNR";0.1021;14.706;0.1021
"3016";"TOG";"XYL";0.0069;116.5395;0.0069
"3017";"TOG";"ALDX";0.091;42.1384;0.091
"3017";"TOG";"FORM";7.09e-06;16.4963;7.09e-06
"3017";"TOG";"IOLE";0.0001;65.9851;0.0001
"3017";"TOG";"OLE";0.0021;32.9925;0.0021
"3017";"TOG";"PAR";0.7226;19.6449;0.7226
"3017";"TOG";"TERP";0.1572;136.807;0.1572
"3017";"TOG";"TOL";0.0066;115.4739;0.0066
"3017";"TOG";"UNR";0.0146;23.3577;0.0146
"3017";"TOG";"XYL";0.0057;131.9702;0.0057
"3018";"TOG";"ALDX";5.94e-06;32.9925;5.94e-06
"3018";"TOG";"ETOH";0.0148;28.7623;0.0148
"3018";"TOG";"IOLE";0.0069;57.5251;0.0069
"3018";"TOG";"MEOH";0.0017;14.3811;0.0017
"3018";"TOG";"OLE";3.554e-05;29.6127;3.554e-05
"3018";"TOG";"PAR";0.8267;14.3816;0.8267
"3018";"TOG";"TERP";1.485e-05;164.9627;1.485e-05
"3018";"TOG";"TOL";0.054;100.6739;0.054
"3018";"TOG";"UNR";0.0063;17.4285;0.0063
"3018";"TOG";"XYL";0.0895;115.0527;0.0895
"3019";"TOG";"ALDX";0.0003;32.9925;0.0003
"3019";"TOG";"ETOH";0.0004;28.7623;0.0004
"3019";"TOG";"FORM";1.48e-06;16.4963;1.48e-06
"3019";"TOG";"IOLE";0.0002;58.3786;0.0002
"3019";"TOG";"MEOH";4.933e-05;14.3811;4.933e-05
"3019";"TOG";"OLE";0.0005;32.9838;0.0005
"3019";"TOG";"PAR";0.9886;18.8498;0.9886
"3019";"TOG";"TERP";0.0008;164.9627;0.0008
"3019";"TOG";"TOL";0.003;107.0801;0.003
"3019";"TOG";"UNR";0.0021;16.3305;0.0021
"3019";"TOG";"XYL";0.0039;119.8757;0.0039
"3020";"TOG";"ALDX";0.0003;32.9925;0.0003
"3020";"TOG";"ETOH";0.0138;28.7623;0.0138
"3020";"TOG";"FORM";1.48e-06;16.4963;1.48e-06
"3020";"TOG";"IOLE";0.0065;57.5547;0.0065
"3020";"TOG";"MEOH";0.0015;14.3811;0.0015
"3020";"TOG";"OLE";0.0005;32.7337;0.0005
"3020";"TOG";"PAR";0.7935;14.4634;0.7935
"3020";"TOG";"TERP";0.0008;164.9627;0.0008
"3020";"TOG";"TOL";0.053;100.8268;0.053
"3020";"TOG";"UNR";0.0414;29.9495;0.0414
"3020";"TOG";"XYL";0.0887;114.8209;0.0887
"3021";"TOG";"ALDX";0.0004;32.9925;0.0004
"3021";"TOG";"ETOH";0.001;28.7623;0.001
"3021";"TOG";"FORM";1.65e-06;16.4963;1.65e-06
"3021";"TOG";"IOLE";0.0005;57.9881;0.0005
"3021";"TOG";"MEOH";0.0001;14.3811;0.0001
"3021";"TOG";"OLE";0.0005;32.9756;0.0005
"3021";"TOG";"PAR";0.8769;14.5427;0.8769
"3021";"TOG";"TERP";0.0009;164.9627;0.0009
"3021";"TOG";"TOL";0.0052;104.8559;0.0052
"3021";"TOG";"UNR";0.1073;18.049;0.1073
"3021";"TOG";"XYL";0.0073;117.94;0.0073
"3022";"TOG";"ALDX";4.454e-05;32.9925;4.454e-05
"3022";"TOG";"ETOH";0.0048;28.7623;0.0048
"3022";"TOG";"FORM";1.6e-07;16.4963;1.6e-07
"3022";"TOG";"IOLE";0.0023;57.5362;0.0023
"3022";"TOG";"MEOH";0.0005;14.3811;0.0005
"3022";"TOG";"OLE";6.994e-05;32.3802;6.994e-05
"3022";"TOG";"PAR";0.3304;14.4204;0.3304
"3022";"TOG";"TERP";0.0001;164.9627;0.0001
"3022";"TOG";"TOL";0.0178;100.8055;0.0178
"3022";"TOG";"UNR";0.6146;36.9757;0.6146
"3022";"TOG";"XYL";0.0293;115.1316;0.0293
"3023";"TOG";"ALDX";0.0008;32.9925;0.0008
"3023";"TOG";"ETOH";0.0131;28.7623;0.0131
"3023";"TOG";"FORM";3.63e-06;16.4963;3.63e-06
"3023";"TOG";"IOLE";0.0062;57.6009;0.0062
"3023";"TOG";"MEOH";0.0015;14.3811;0.0015
"3023";"TOG";"OLE";0.0011;32.8869;0.0011
"3023";"TOG";"PAR";0.7685;14.4732;0.7685
"3023";"TOG";"TERP";0.002;164.9627;0.002
"3023";"TOG";"TOL";0.0653;99.5739;0.0653
"3023";"TOG";"UNR";0.0116;18.4755;0.0116
"3023";"TOG";"XYL";0.1299;111.963;0.1299
"3024";"TOG";"ALDX";0.0006;32.9925;0.0006
"3024";"TOG";"ETHA";0.0017;29.3688;0.0017
"3024";"TOG";"ETOH";0.0004;28.7623;0.0004
"3024";"TOG";"FORM";7.385e-05;14.7401;7.385e-05
"3024";"TOG";"IOLE";0.0002;59.0365;0.0002
"3024";"TOG";"MEOH";4.3e-05;14.3811;4.3e-05
"3024";"TOG";"OLE";0.0035;30.0898;0.0035
"3024";"TOG";"PAR";0.3745;15.7511;0.3745
"3024";"TOG";"TERP";0.0014;164.9627;0.0014
"3024";"TOG";"TOL";0.0038;109.5049;0.0038
"3024";"TOG";"UNR";0.6096;26.7262;0.6096
"3024";"TOG";"XYL";0.0044;122.4287;0.0044
"3025";"TOG";"ALDX";0.0267;41.8474;0.0267
"3025";"TOG";"ETHA";0.0014;29.428;0.0014
"3025";"TOG";"ETOH";0.0055;28.7623;0.0055
"3025";"TOG";"FORM";5.11e-06;16.4963;5.11e-06
"3025";"TOG";"IOLE";0.0027;57.7702;0.0027
"3025";"TOG";"MEOH";0.0006;14.3811;0.0006
"3025";"TOG";"OLE";0.0015;32.9598;0.0015
"3025";"TOG";"PAR";0.8151;15.7071;0.8151
"3025";"TOG";"TERP";0.0027;164.9627;0.0027
"3025";"TOG";"TOL";0.0249;103.1715;0.0249
"3025";"TOG";"UNR";0.0812;28.4799;0.0812
"3025";"TOG";"XYL";0.0376;116.6751;0.0376
"3026";"TOG";"ALDX";0.0385;42.1774;0.0385
"3026";"TOG";"ETOH";0.0011;28.7623;0.0011
"3026";"TOG";"FORM";2.47e-06;16.4963;2.47e-06
"3026";"TOG";"IOLE";0.0006;58.0893;0.0006
"3026";"TOG";"MEOH";0.0001;14.3811;0.0001
"3026";"TOG";"OLE";0.0007;32.9788;0.0007
"3026";"TOG";"PAR";0.9078;18.1571;0.9078
"3026";"TOG";"TERP";0.0013;164.9627;0.0013
"3026";"TOG";"TOL";0.0063;105.5148;0.0063
"3026";"TOG";"UNR";0.035;16.4419;0.035
"3026";"TOG";"XYL";0.0086;118.4792;0.0086
"3027";"TOG";"ALDX";0.0007;32.9925;0.0007
"3027";"TOG";"ETHA";0.0003;29.3688;0.0003
"3027";"TOG";"ETOH";0.0107;28.7623;0.0107
"3027";"TOG";"FORM";1.52e-05;15.0516;1.52e-05
"3027";"TOG";"IOLE";0.0051;57.6112;0.0051
"3027";"TOG";"MEOH";0.0012;14.3811;0.0012
"3027";"TOG";"OLE";0.0015;31.7366;0.0015
"3027";"TOG";"PAR";0.8134;14.8325;0.8134
"3027";"TOG";"TERP";0.0018;164.9627;0.0018
"3027";"TOG";"TOL";0.0423;101.6414;0.0423
"3027";"TOG";"UNR";0.0554;18.2463;0.0554
"3027";"TOG";"XYL";0.0676;115.6491;0.0676
"3028";"TOG";"ALDX";0.0006;32.9925;0.0006
"3028";"TOG";"ETH";0.0066;131.3883;0.0066
"3028";"TOG";"FORM";2.47e-06;16.4963;2.47e-06
"3028";"TOG";"IOLE";4.487e-05;65.9851;4.487e-05
"3028";"TOG";"MEOH";0.0595;32.0419;0.0595
"3028";"TOG";"OLE";0.0008;32.9925;0.0008
"3028";"TOG";"PAR";0.4413;16.2608;0.4413
"3028";"TOG";"TERP";0.0014;164.9627;0.0014
"3028";"TOG";"TOL";0.0876;92.7327;0.0876
"3028";"TOG";"UNR";0.3702;79.6706;0.3702
"3028";"TOG";"XYL";0.0321;107.5156;0.0321
"3029";"TOG";"ALDX";0.0008;33.5475;0.0008
"3029";"TOG";"ETHA";0.0002;29.3688;0.0002
"3029";"TOG";"ETOH";0.0027;28.7623;0.0027
"3029";"TOG";"FORM";1.125e-05;15.1973;1.125e-05
"3029";"TOG";"IOLE";0.0013;57.8693;0.0013
"3029";"TOG";"MEOH";0.127;31.9498;0.127
"3029";"TOG";"OLE";0.0018;30.9416;0.0018
"3029";"TOG";"PAR";0.469;16.6823;0.469
"3029";"TOG";"TERP";0.0018;164.9627;0.0018
"3029";"TOG";"TOL";0.2018;92.9275;0.2018
"3029";"TOG";"UNR";0.074;25.1431;0.074
"3029";"TOG";"XYL";0.1196;107.7745;0.1196
"3030";"TOG";"ALDX";0.0007;32.9925;0.0007
"3030";"TOG";"ETOH";0.0103;28.7623;0.0103
"3030";"TOG";"FORM";2.97e-06;16.4963;2.97e-06
"3030";"TOG";"IOLE";0.0049;57.6032;0.0049
"3030";"TOG";"MEOH";0.0012;14.3811;0.0012
"3030";"TOG";"OLE";0.0009;32.8899;0.0009
"3030";"TOG";"PAR";0.8092;15.1864;0.8092
"3030";"TOG";"TERP";0.0016;164.9627;0.0016
"3030";"TOG";"TOL";0.0408;101.4551;0.0408
"3030";"TOG";"UNR";0.0642;23.9925;0.0642
"3030";"TOG";"XYL";0.0663;115.3633;0.0663
"3031";"TOG";"ALDX";0.0035;41.677;0.0035
"3031";"TOG";"ETOH";0.0056;28.7623;0.0056
"3031";"TOG";"FORM";8.2e-07;16.4963;8.2e-07
"3031";"TOG";"IOLE";0.0027;57.5682;0.0027
"3031";"TOG";"MEOH";0.0006;14.3811;0.0006
"3031";"TOG";"OLE";0.0003;32.8105;0.0003
"3031";"TOG";"PAR";0.6109;16.5123;0.6109
"3031";"TOG";"TERP";0.0725;136.3901;0.0725
"3031";"TOG";"TOL";0.0925;106.4443;0.0925
"3031";"TOG";"UNR";0.1767;78.611;0.1767
"3031";"TOG";"XYL";0.0348;115.3554;0.0348
"3032";"TOG";"ALDX";0.0002;32.9925;0.0002
"3032";"TOG";"ETH";0.0658;131.3883;0.0658
"3032";"TOG";"FORM";9.9e-07;16.4963;9.9e-07
"3032";"TOG";"IOLE";1.584e-05;65.9851;1.584e-05
"3032";"TOG";"MEOH";0.2038;32.0419;0.2038
"3032";"TOG";"OLE";0.0003;32.9925;0.0003
"3032";"TOG";"PAR";0.4901;14.4209;0.4901
"3032";"TOG";"TERP";0.0005;164.9627;0.0005
"3032";"TOG";"TOL";0.2074;92.2228;0.2074
"3032";"TOG";"UNR";0.0242;64.319;0.0242
"3032";"TOG";"XYL";0.0078;108.1773;0.0078
"3033";"TOG";"ALDX";0.0003;36.9489;0.0003
"3033";"TOG";"ETH";0.0016;131.3883;0.0016
"3033";"TOG";"ETOH";0.0099;28.7623;0.0099
"3033";"TOG";"FORM";6.6e-07;16.4963;6.6e-07
"3033";"TOG";"IOLE";0.0047;57.5437;0.0047
"3033";"TOG";"MEOH";0.0017;17.8259;0.0017
"3033";"TOG";"OLE";0.0002;32.5987;0.0002
"3033";"TOG";"PAR";0.6325;14.8449;0.6325
"3033";"TOG";"TERP";0.024;136.5989;0.024
"3033";"TOG";"TOL";0.045;99.6459;0.045
"3033";"TOG";"UNR";0.2029;62.6385;0.2029
"3033";"TOG";"XYL";0.0773;113.1053;0.0773
"3034";"TOG";"ALDX";0.0018;32.9925;0.0018
"3034";"TOG";"ETHA";0.001;29.3688;0.001
"3034";"TOG";"FORM";5.083e-05;14.9502;5.083e-05
"3034";"TOG";"IOLE";0.0001;65.9851;0.0001
"3034";"TOG";"OLE";0.0041;31.4488;0.0041
"3034";"TOG";"PAR";0.2779;17.9406;0.2779
"3034";"TOG";"TERP";0.0044;164.9627;0.0044
"3034";"TOG";"TOL";0.0077;115.4739;0.0077
"3034";"TOG";"UNR";0.6962;53.8372;0.6962
"3034";"TOG";"XYL";0.0067;131.9702;0.0067
"3035";"TOG";"ALDX";0.0003;32.9925;0.0003
"3035";"TOG";"ETOH";0.0046;28.7623;0.0046
"3035";"TOG";"FORM";1.48e-06;16.4963;1.48e-06
"3035";"TOG";"IOLE";0.0022;57.6157;0.0022
"3035";"TOG";"MEOH";0.0108;30.2741;0.0108
"3035";"TOG";"OLE";0.0005;32.9039;0.0005
"3035";"TOG";"PAR";0.5518;14.7399;0.5518
"3035";"TOG";"TERP";0.0008;164.9627;0.0008
"3035";"TOG";"TOL";0.232;92.8742;0.232
"3035";"TOG";"UNR";0.1322;19.0553;0.1322
"3035";"TOG";"XYL";0.0648;110.2184;0.0648
"3036";"TOG";"ALDX";0.0007;32.9925;0.0007
"3036";"TOG";"ETOH";0.0122;28.7623;0.0122
"3036";"TOG";"FORM";3.46e-06;16.4963;3.46e-06
"3036";"TOG";"IOLE";0.0058;57.6006;0.0058
"3036";"TOG";"MEOH";0.0014;14.3811;0.0014
"3036";"TOG";"OLE";0.001;32.8865;0.001
"3036";"TOG";"PAR";0.7587;14.7702;0.7587
"3036";"TOG";"TERP";0.0018;164.9627;0.0018
"3036";"TOG";"TOL";0.1231;95.579;0.1231
"3036";"TOG";"UNR";0.0182;27.5104;0.0182
"3036";"TOG";"XYL";0.0769;115.5778;0.0769
"3037";"TOG";"ALDX";7.92e-06;32.9925;7.92e-06
"3037";"TOG";"IOLE";6.6e-07;65.9851;6.6e-07
"3037";"TOG";"MEOH";0.8992;32.0419;0.8992
"3037";"TOG";"OLE";1.056e-05;32.9925;1.056e-05
"3037";"TOG";"PAR";0.1007;19.9593;0.1007
"3037";"TOG";"TERP";1.815e-05;164.9627;1.815e-05
"3037";"TOG";"TOL";3.349e-05;115.4739;3.349e-05
"3037";"TOG";"UNR";4.685e-05;16.4963;4.685e-05
"3037";"TOG";"XYL";2.903e-05;131.9702;2.903e-05
"3038";"TOG";"ALDX";0.0387;44.2193;0.0387
"3038";"TOG";"ETH";0.0828;131.3883;0.0828
"3038";"TOG";"ETHA";0.0018;29.4156;0.0018
"3038";"TOG";"ETOH";0.126;45.9957;0.126
"3038";"TOG";"FORM";2.125e-05;15.0715;2.125e-05
"3038";"TOG";"IOLE";0.0002;60.3139;0.0002
"3038";"TOG";"MEOH";0.0052;31.7648;0.0052
"3038";"TOG";"OLE";0.0021;31.8333;0.0021
"3038";"TOG";"PAR";0.2532;18.0575;0.2532
"3038";"TOG";"TERP";0.1374;136.6955;0.1374
"3038";"TOG";"TOL";0.1507;97.8211;0.1507
"3038";"TOG";"UNR";0.1569;35.2499;0.1569
"3038";"TOG";"XYL";0.0449;108.4418;0.0449
"3039";"TOG";"ALDX";0.0021;34.2332;0.0021
"3039";"TOG";"FORM";7.92e-06;16.4963;7.92e-06
"3039";"TOG";"IOLE";0.0001;65.9851;0.0001
"3039";"TOG";"MEOH";0.1208;32.0419;0.1208
"3039";"TOG";"OLE";0.0024;32.9925;0.0024
"3039";"TOG";"PAR";0.1781;18.3375;0.1781
"3039";"TOG";"TERP";0.0042;164.9627;0.0042
"3039";"TOG";"TOL";0.096;93.7372;0.096
"3039";"TOG";"UNR";0.53;73.5218;0.53
"3039";"TOG";"XYL";0.0664;108.2086;0.0664
"3040";"TOG";"ALDX";0.001;33.8227;0.001
"3040";"TOG";"ETH";0.0086;131.3883;0.0086
"3040";"TOG";"ETOH";0.0827;43.4887;0.0827
"3040";"TOG";"FORM";4.12e-06;16.4963;4.12e-06
"3040";"TOG";"IOLE";0.0039;57.6643;0.0039
"3040";"TOG";"MEOH";0.0193;30.2791;0.0193
"3040";"TOG";"OLE";0.0013;33.114;0.0013
"3040";"TOG";"PAR";0.7364;15.7461;0.7364
"3040";"TOG";"TERP";0.0022;164.9627;0.0022
"3040";"TOG";"TOL";0.0714;96.6413;0.0714
"3040";"TOG";"UNR";0.0182;27.4096;0.0182
"3040";"TOG";"XYL";0.055;115.5788;0.055
"3041";"TOG";"ALDX";0.0006;32.9925;0.0006
"3041";"TOG";"ETH";0.0449;131.3883;0.0449
"3041";"TOG";"FORM";2.47e-06;16.4963;2.47e-06
"3041";"TOG";"IOLE";4.487e-05;65.9851;4.487e-05
"3041";"TOG";"MEOH";0.0024;32.0419;0.0024
"3041";"TOG";"OLE";0.0008;32.9925;0.0008
"3041";"TOG";"PAR";0.1825;15.1729;0.1825
"3041";"TOG";"TERP";0.0014;164.9627;0.0014
"3041";"TOG";"TOL";0.0024;115.4739;0.0024
"3041";"TOG";"UNR";0.763;91.4266;0.763
"3041";"TOG";"XYL";0.0021;131.9702;0.0021
"3042";"TOG";"ALDX";0.0028;42.2546;0.0028
"3042";"TOG";"ETHA";0.0015;29.428;0.0015
"3042";"TOG";"ETOH";0.0049;28.7623;0.0049
"3042";"TOG";"FORM";1.65e-06;16.4963;1.65e-06
"3042";"TOG";"IOLE";0.0023;57.6193;0.0023
"3042";"TOG";"MEOH";0.0143;30.6033;0.0143
"3042";"TOG";"OLE";0.0005;32.9071;0.0005
"3042";"TOG";"PAR";0.4746;15.348;0.4746
"3042";"TOG";"TERP";0.023;137.1738;0.023
"3042";"TOG";"TOL";0.1381;93.8654;0.1381
"3042";"TOG";"UNR";0.1269;48.1303;0.1269
"3042";"TOG";"XYL";0.2111;107.4668;0.2111
"3043";"TOG";"ALDX";0.0003;35.479;0.0003
"3043";"TOG";"ETHA";0.0013;29.428;0.0013
"3043";"TOG";"ETOH";0.8157;46.0684;0.8157
"3043";"TOG";"FORM";9.9e-07;16.4963;9.9e-07
"3043";"TOG";"IOLE";1.584e-05;65.9851;1.584e-05
"3043";"TOG";"MEOH";9.997e-05;32.0419;9.997e-05
"3043";"TOG";"OLE";0.0003;32.9925;0.0003
"3043";"TOG";"PAR";0.1162;17.2879;0.1162
"3043";"TOG";"TERP";0.0435;140.1051;0.0435
"3043";"TOG";"TOL";0.0009;115.4739;0.0009
"3043";"TOG";"UNR";0.0211;14.5847;0.0211
"3043";"TOG";"XYL";0.0007;131.9702;0.0007
"3044";"TOG";"ALDX";3.695e-05;32.9925;3.695e-05
"3044";"TOG";"ETOH";0.9634;46.0684;0.9634
"3044";"TOG";"FORM";1.6e-07;16.4963;1.6e-07
"3044";"TOG";"IOLE";2.64e-06;65.9851;2.64e-06
"3044";"TOG";"OLE";5.048e-05;32.9925;5.048e-05
"3044";"TOG";"PAR";0.0359;19.8885;0.0359
"3044";"TOG";"TERP";8.908e-05;164.9627;8.908e-05
"3044";"TOG";"TOL";0.0002;115.4739;0.0002
"3044";"TOG";"UNR";0.0002;16.4963;0.0002
"3044";"TOG";"XYL";0.0001;131.9702;0.0001
"3045";"TOG";"ALDX";0.3919;40.0425;0.3919
"3045";"TOG";"FORM";8.2e-07;16.4963;8.2e-07
"3045";"TOG";"IOLE";1.386e-05;65.9851;1.386e-05
"3045";"TOG";"OLE";0.0002;32.9925;0.0002
"3045";"TOG";"PAR";0.6049;19.9825;0.6049
"3045";"TOG";"TERP";0.0004;164.9627;0.0004
"3045";"TOG";"TOL";0.0007;115.4739;0.0007
"3045";"TOG";"UNR";0.0011;16.4963;0.0011
"3045";"TOG";"XYL";0.0006;131.9702;0.0006
"3046";"TOG";"ALDX";0.0028;44.1755;0.0028
"3046";"TOG";"ETOH";0.0146;28.7623;0.0146
"3046";"TOG";"FORM";6.6e-07;16.4963;6.6e-07
"3046";"TOG";"IOLE";0.0069;57.5378;0.0069
"3046";"TOG";"MEOH";0.0016;14.3811;0.0016
"3046";"TOG";"OLE";0.0002;32.4432;0.0002
"3046";"TOG";"PAR";0.8248;14.4136;0.8248
"3046";"TOG";"TERP";0.0004;164.9627;0.0004
